customer_id,customer_name,city,city_tier,age_group,gender,acquisition_channel,membership_tier,registration_date,preferred_slot,phone_number
CUST00213,Aditi Anand,Mumbai,Tier 1,26-35,Male,Paid Ads,None,2021-07-15,Evening 4-8 PM,9346709900
CUST00214,Omkar Krishnan,Mumbai,Tier 1,36-45,Male,Offline,None,2022-07-29,Evening 4-8 PM,9135328023
CUST00215,Ramesh Verma,Mumbai,Tier 1,60+,Female,Referral,None,2023-03-27,Evening 4-8 PM,9705545509
CUST00216,Sapna Oberoi,Bengaluru,Tier 1,46-60,Male,Referral,None,2021-06-10,Morning 6-10 AM,9157656107
CUST00217,Neha Shetty,Mumbai,Tier 1,18-25,Female,Referral,Silver,2022-10-31,Afternoon 10-2 PM,9583774585
CUST00218,Sagar Bajaj,Delhi,Tier 1,46-60,Male,Referral,None,2021-06-25,Evening 4-8 PM,9364623437
CUST00219,Deepa Bose,Hyderabad,Tier 1,26-35,Female,Referral,Gold,2022-10-11,Evening 4-8 PM,9430999662
CUST00220,Pooja Joshi,Delhi,Tier 1,18-25,Male,Paid Ads,Silver,2023-04-16,Afternoon 10-2 PM,9695088987
CUST00221,Bhuvan Nayak,Mumbai,Tier 1,26-35,Male,Organic,None,2021-06-23,Afternoon 10-2 PM,9360642799
CUST00222,Kritika Oberoi,Delhi,Tier 1,26-35,Male,Paid Ads,Silver,2021-05-10,Afternoon 10-2 PM,9421856529
CUST00223,Chetan Sen,Delhi,Tier 1,26-35,Male,Referral,Platinum,2022-02-05,Afternoon 10-2 PM,9107266407
CUST00224,Rekha Shetty,Jaipur,Tier 2,36-45,Female,Paid Ads,Platinum,2021-10-06,Morning 6-10 AM,9846564420
CUST00225,Ramesh Kumar,Mumbai,Tier 1,60+,Female,Organic,None,2023-10-03,Evening 4-8 PM,9449917685
CUST00226,Sarika Sen,Bengaluru,Tier 1,18-25,Female,Referral,None,2021-02-25,Afternoon 10-2 PM,9860603328
CUST00227,Rahul Shetty,Mumbai,Tier 1,36-45,Female,Referral,Silver,2023-10-20,Afternoon 10-2 PM,9371314895
CUST00228,Sachin Pandey,Hyderabad,Tier 1,36-45,Male,Offline,Platinum,2023-04-01,Afternoon 10-2 PM,9842716738
CUST00229,Ananya Nayak,Bengaluru,Tier 1,60+,Female,Influencer,Silver,2021-06-24,Afternoon 10-2 PM,9813709631
CUST00230,Imran Bhatia,Bengaluru,Tier 1,18-25,Other,Referral,None,2022-11-11,Afternoon 10-2 PM,9111325589
CUST00231,Neel Desai,Mumbai,Tier 1,36-45,Female,Referral,Gold,2023-02-06,Morning 6-10 AM,9731993655
CUST00232,Kavya Banerjee,Hyderabad,Tier 1,60+,Male,Organic,Silver,2021-06-25,Late Night 8-11 PM,9252122560
CUST00233,Rohit Dubey,Bengaluru,Tier 1,36-45,Female,Paid Ads,Gold,2023-07-16,Morning 6-10 AM,9969930526
CUST00234,Akash Kamath,Hyderabad,Tier 1,26-35,Male,Influencer,Platinum,2022-05-15,Late Night 8-11 PM,9455397438
CUST00235,Suresh Shah,Delhi,Tier 1,36-45,Female,Organic,Silver,2023-03-22,Evening 4-8 PM,9311875497
CUST00236,Siddharth Roy,Delhi,Tier 1,18-25,Male,Organic,None,2021-05-09,Evening 4-8 PM,9676480186
CUST00237,Ravi Pillai,Mumbai,Tier 1,26-35,Male,Influencer,None,2022-10-04,Afternoon 10-2 PM,9730291513
CUST00238,Sagar Kamath,Mumbai,Tier 1,26-35,Male,Referral,None,2021-06-23,Evening 4-8 PM,9356165519
CUST00239,Lakshmi Sen,Bengaluru,Tier 1,36-45,Male,Paid Ads,Gold,2023-02-25,Morning 6-10 AM,9677006598
CUST00240,Imran Kumar,Hyderabad,Tier 1,36-45,Male,Organic,None,2023-07-13,Morning 6-10 AM,9110290140
CUST00241,Manish Hegde,Delhi,Tier 1,26-35,,Referral,Gold,2023-10-05,Afternoon 10-2 PM,9624737111
CUST00242,Zara Verma,Mumbai,Tier 1,36-45,Male,Organic,Silver,2022-08-15,Morning 6-10 AM,9897272900
CUST00243,Uday Bajaj,Pune,Tier 2,26-35,Female,Organic,None,2023-01-22,Afternoon 10-2 PM,9916048218
CUST00244,Vishal Menon,Hyderabad,Tier 1,60+,Male,Influencer,None,2022-09-02,Evening 4-8 PM,
CUST00245,Deepak Shukla,Bengaluru,Tier 1,46-60,Male,Influencer,None,2022-12-20,Morning 6-10 AM,9559740884
CUST00246,Ishita Nayak,Mumbai,Tier 1,26-35,Male,Organic,None,2022-07-30,Afternoon 10-2 PM,9855971970
CUST00247,Zoya Bose,Bengaluru,Tier 1,60+,Male,Influencer,None,2021-10-05,Evening 4-8 PM,9163657733
CUST00248,Jhanvi Iyer,Lucknow,Tier 2,36-45,Male,Organic,None,2022-05-22,Morning 6-10 AM,9625552311
CUST00249,Girish Bose,Mumbai,Tier 1,36-45,Male,Organic,Gold,2021-07-10,Evening 4-8 PM,9845932321
CUST00250,Sanika Dubey,Jaipur,Tier 2,60+,Male,Organic,None,2021-07-10,Evening 4-8 PM,9813118992
CUST00251,Bhavya Nayak,Hyderabad,Tier 1,36-45,,Paid Ads,Gold,2022-07-04,Morning 6-10 AM,9687670209
CUST00252,Zara Kamath,Delhi,Tier 1,26-35,Male,Referral,None,2021-07-23,Morning 6-10 AM,9117481970
CUST00253,Kiran Shukla,Mumbai,Tier 1,26-35,Other,Paid Ads,None,2021-09-28,Late Night 8-11 PM,9394226159
CUST00254,Sandeep Kapoor,Mumbai,Tier 1,18-25,Female,Referral,None,2022-09-18,Morning 6-10 AM,9560883210
CUST00255,Rashmi Joshi,Hyderabad,Tier 1,18-25,,Organic,Silver,2023-07-01,Morning 6-10 AM,9977364141
CUST00256,Siddharth Anand,Mumbai,Tier 1,18-25,Male,Paid Ads,Silver,2021-07-29,Evening 4-8 PM,9421322967
CUST00257,Ishita Sethi,Mumbai,Tier 1,60+,Male,Paid Ads,Platinum,2021-12-03,Morning 6-10 AM,9774395804
CUST00258,Shreya Bhatia,Pune,Tier 2,36-45,Female,Organic,None,2021-09-10,Morning 6-10 AM,9561052655
CUST00259,Ishita Malhotra,Bengaluru,Tier 1,26-35,Male,Paid Ads,None,2022-08-07,Evening 4-8 PM,9806957378
CUST00260,Mohan Jain,Ahmedabad,Tier 2,36-45,Male,Paid Ads,None,2022-05-06,Evening 4-8 PM,9636422667
CUST00261,Chetan Jain,Hyderabad,Tier 1,46-60,Male,Paid Ads,None,2023-03-04,Morning 6-10 AM,9492358645
CUST00262,Kunal Yadav,Delhi,Tier 1,26-35,Other,Organic,Gold,2021-01-29,Afternoon 10-2 PM,
CUST00263,Sarika Desai,Mumbai,Tier 1,26-35,Female,Referral,Silver,2023-04-04,Afternoon 10-2 PM,9761475488
CUST00264,Deepa Ghosh,Mumbai,Tier 1,18-25,Female,Offline,Platinum,2022-11-01,Morning 6-10 AM,9996065974
CUST00265,Imran Gupta,Hyderabad,Tier 1,26-35,Male,Offline,Silver,2022-05-16,Morning 6-10 AM,9586804311
CUST00266,Ayesha Ghosh,Hyderabad,Tier 1,36-45,Female,Organic,None,2021-10-09,Morning 6-10 AM,9472271797
CUST00267,Tanmay Kapoor,Delhi,Tier 1,26-35,Male,Referral,None,2021-08-30,Morning 6-10 AM,
CUST00268,Pooja Jain,Pune,Tier 2,18-25,Female,Paid Ads,None,2023-07-22,Morning 6-10 AM,
CUST00269,Kritika Sen,Ahmedabad,Tier 2,26-35,Female,Influencer,Gold,2021-08-25,Evening 4-8 PM,9147285340
CUST00270,Aditi Malhotra,Ahmedabad,Tier 2,18-25,Male,Offline,None,2021-03-14,Morning 6-10 AM,9895283876
CUST00271,Neel Chatterjee,Hyderabad,Tier 1,26-35,Female,Paid Ads,Silver,2023-02-03,Evening 4-8 PM,9156556289
CUST00272,Vidya Patel,Mumbai,Tier 1,60+,Male,Paid Ads,Gold,2022-09-29,Morning 6-10 AM,9108556837
CUST00273,Rahul Khurana,Bengaluru,Tier 1,36-45,Female,Organic,None,2023-10-08,Afternoon 10-2 PM,9886476517
CUST00274,Nisha Rao,Jaipur,Tier 2,18-25,Male,Organic,None,2021-01-20,Morning 6-10 AM,
CUST00275,Vandana Srivastava,Hyderabad,Tier 1,26-35,Male,Offline,None,2021-05-03,Afternoon 10-2 PM,9400460098
CUST00276,Neha Subramaniam,Mumbai,Tier 1,46-60,Male,Influencer,None,2021-06-23,Afternoon 10-2 PM,9784205125
CUST00277,Chetan Kohli,Pune,Tier 2,36-45,Male,Offline,None,2022-06-19,Morning 6-10 AM,9521929719
CUST00278,Vandana Chatterjee,Hyderabad,Tier 1,26-35,Male,Organic,Silver,2021-08-12,Morning 6-10 AM,9600422869
CUST00279,Harini Agarwal,Bengaluru,Tier 1,26-35,Female,Paid Ads,Silver,2021-09-03,Afternoon 10-2 PM,9426648350
CUST00280,Payal Arora,Ahmedabad,Tier 2,18-25,Female,Paid Ads,None,2022-05-24,Morning 6-10 AM,9152560325
CUST00281,Pankaj Hegde,Hyderabad,Tier 1,60+,Male,Paid Ads,Silver,2022-05-27,Afternoon 10-2 PM,9952346725
CUST00282,Aditi Mehta,Mumbai,Tier 1,46-60,Other,Organic,None,2023-02-02,Evening 4-8 PM,9190236646
CUST00283,Pankaj Hegde,Delhi,Tier 1,18-25,Other,Organic,Silver,2021-09-21,Evening 4-8 PM,9968536025
CUST00284,Arjun Dubey,Bengaluru,Tier 1,18-25,Female,Paid Ads,Silver,2023-10-14,Evening 4-8 PM,9285550328
CUST00285,Lakshmi Bose,Bengaluru,Tier 1,26-35,Female,Organic,None,2022-05-19,Evening 4-8 PM,9691297450
CUST00286,Deepak Bose,Delhi,Tier 1,26-35,Male,Referral,None,2022-05-26,Evening 4-8 PM,9953459662
CUST00287,Sanjay Nayak,Mumbai,Tier 1,36-45,Male,Referral,Gold,2023-10-26,Morning 6-10 AM,9127984900
CUST00288,Neel Verma,Bengaluru,Tier 1,46-60,Female,Organic,Gold,2023-12-21,Late Night 8-11 PM,9349926429
CUST00289,Diya Malhotra,Lucknow,Tier 2,36-45,Male,Influencer,None,2021-04-25,Late Night 8-11 PM,9718144695
CUST00290,Sapna Banerjee,Ahmedabad,Tier 2,46-60,Other,Organic,None,2022-10-14,Morning 6-10 AM,9735185398
CUST00291,Payal Banerjee,Mumbai,Tier 1,46-60,Female,Paid Ads,None,2023-10-06,Morning 6-10 AM,9140763261
CUST00292,Neha Arora,Mumbai,Tier 1,26-35,Female,Organic,None,2022-02-17,Late Night 8-11 PM,9290546084
CUST00293,Ravi Mehta,Jaipur,Tier 2,18-25,Female,Influencer,None,2023-12-14,Evening 4-8 PM,9501140044
CUST00294,Keerthi Mishra,Hyderabad,Tier 1,36-45,Male,Paid Ads,None,2023-06-14,Late Night 8-11 PM,9797052007
CUST00295,Rashmi Bajaj,Bengaluru,Tier 1,36-45,Female,Referral,Gold,2021-12-26,Morning 6-10 AM,9416235507
CUST00296,Uma Sharma,Mumbai,Tier 1,46-60,Female,Paid Ads,Silver,2021-03-08,Late Night 8-11 PM,9968449816
CUST00297,Neel Chawla,Lucknow,Tier 2,36-45,Female,Organic,None,2022-05-03,Evening 4-8 PM,9783100341
CUST00298,Deepak Hegde,Ahmedabad,Tier 2,36-45,Female,Influencer,Gold,2022-06-28,Afternoon 10-2 PM,9476326283
CUST00299,Farhan Srivastava,Bengaluru,Tier 1,18-25,Male,Referral,None,2023-04-28,Late Night 8-11 PM,9686288768
CUST00300,Tanvi Nayak,Bengaluru,Tier 1,46-60,Female,Referral,None,2021-05-31,Morning 6-10 AM,
CUST00301,Pankaj Joshi,Mumbai,Tier 1,18-25,Male,Paid Ads,Gold,2021-07-10,Evening 4-8 PM,9618334675
CUST00302,Simran Sethi,Hyderabad,Tier 1,26-35,,Organic,None,2022-02-25,Morning 6-10 AM,9694973692
CUST00303,Uma Agarwal,Pune,Tier 2,26-35,Male,Organic,Silver,2023-10-03,Morning 6-10 AM,9559138405
CUST00304,Keerthi Chawla,Mumbai,Tier 1,36-45,Male,Organic,None,2022-08-21,Morning 6-10 AM,9224026766
CUST00305,Sarika Chauhan,Bengaluru,Tier 1,26-35,Female,Organic,Gold,2022-01-14,Afternoon 10-2 PM,9300341906
CUST00306,Pankaj Shukla,Delhi,Tier 1,26-35,Male,Organic,Silver,2021-07-18,Morning 6-10 AM,9681376445
CUST00307,Amrita Shah,Bengaluru,Tier 1,36-45,Female,Influencer,None,2023-08-31,Afternoon 10-2 PM,9420890008
CUST00308,Sachin Patel,Mumbai,Tier 1,26-35,Female,Influencer,Silver,2021-10-29,Evening 4-8 PM,9285627380
CUST00309,Kritika Menon,Jaipur,Tier 2,36-45,Male,Paid Ads,Gold,2023-06-11,Late Night 8-11 PM,9258783057
CUST00310,Pankaj Chatterjee,Ahmedabad,Tier 2,46-60,Female,Organic,None,2023-03-25,Afternoon 10-2 PM,9658010933
CUST00311,Aditi Nayak,Delhi,Tier 1,36-45,Female,Referral,Silver,2021-11-03,Morning 6-10 AM,9914301516
CUST00312,Diya Joshi,Lucknow,Tier 2,36-45,Male,Organic,None,2022-12-06,Afternoon 10-2 PM,9803072911
CUST00313,Dhruv Chauhan,Delhi,Tier 1,18-25,Male,Organic,Silver,2023-04-03,Evening 4-8 PM,9455939049
CUST00314,Aryan Tripathi,Hyderabad,Tier 1,26-35,Male,Paid Ads,Gold,2022-09-13,Morning 6-10 AM,9847520637
CUST00315,Neha Iyer,Hyderabad,Tier 1,26-35,Female,Referral,None,2023-05-04,Morning 6-10 AM,9574289591
CUST00316,Shreya Tripathi,Mumbai,Tier 1,26-35,Male,Paid Ads,Silver,2021-11-22,Morning 6-10 AM,9533131502
CUST00317,Vikram Krishnan,Mumbai,Tier 1,36-45,Male,Influencer,Gold,2021-04-29,Morning 6-10 AM,9486949792
CUST00318,Prachi Sen,Hyderabad,Tier 1,46-60,Male,Referral,Gold,2021-03-04,Morning 6-10 AM,9578999915
CUST00319,Swati Kohli,Mumbai,Tier 1,36-45,Male,Influencer,Gold,2021-07-05,Morning 6-10 AM,9274920492
CUST00320,Namrata Kamath,Ahmedabad,Tier 2,26-35,Male,Organic,Silver,2023-11-18,Evening 4-8 PM,9924174943
CUST00321,Swati Iyer,Hyderabad,Tier 1,36-45,Female,Organic,None,2022-09-18,Morning 6-10 AM,9395685474
CUST00322,Sanjay Kamath,Delhi,Tier 1,26-35,,Paid Ads,None,2023-03-25,Evening 4-8 PM,
CUST00323,Sanika Bajaj,Lucknow,Tier 2,36-45,Female,Organic,Platinum,2021-05-11,Morning 6-10 AM,9449113269
CUST00324,Pankaj Sethi,Ahmedabad,Tier 2,36-45,Female,Organic,None,2022-05-08,Morning 6-10 AM,9961531511
CUST00325,Seema Suri,Pune,Tier 2,26-35,Male,Organic,Gold,2022-08-29,Afternoon 10-2 PM,9516907018
CUST00326,Aditya Saxena,Pune,Tier 2,60+,Female,Paid Ads,None,2023-12-31,Evening 4-8 PM,9821413281
CUST00327,Rajan Kamath,Bengaluru,Tier 1,26-35,Female,Paid Ads,Silver,2023-08-23,Morning 6-10 AM,9967952618
CUST00328,Lakshmi Oberoi,Delhi,Tier 1,46-60,Female,Organic,Platinum,2022-09-21,Morning 6-10 AM,9499090969
CUST00329,Rahul Dubey,Bengaluru,Tier 1,46-60,Male,Influencer,None,2021-05-26,Afternoon 10-2 PM,9228651382
CUST00330,Sanjay Jain,Ahmedabad,Tier 2,26-35,Male,Influencer,None,2022-02-15,Morning 6-10 AM,9591313587
CUST00331,Sachin Kumar,Mumbai,Tier 1,36-45,Male,Referral,Silver,2021-04-29,Morning 6-10 AM,9917325063
CUST00332,Zoya Yadav,Pune,Tier 2,26-35,Female,Referral,None,2023-06-08,Morning 6-10 AM,9612604642
CUST00333,Ananya Agarwal,Bengaluru,Tier 1,26-35,Male,Organic,Silver,2023-12-24,Morning 6-10 AM,9772899961
CUST00334,Neel Anand,Pune,Tier 2,46-60,Male,Organic,Silver,2022-09-19,Afternoon 10-2 PM,9420192227
CUST00335,Sonali Srivastava,Jaipur,Tier 2,26-35,Female,Paid Ads,None,2021-10-02,Evening 4-8 PM,9485742696
CUST00336,Kritika Naidu,Pune,Tier 2,26-35,Male,Referral,None,2021-02-14,Morning 6-10 AM,9493624575
CUST00337,Ananya Roy,Hyderabad,Tier 1,46-60,,Paid Ads,None,2021-04-09,Morning 6-10 AM,9121197567
CUST00338,Gaurav Tiwari,Mumbai,Tier 1,26-35,Male,Organic,None,2022-02-25,Evening 4-8 PM,9423321334
CUST00339,Diya Suri,Delhi,Tier 1,26-35,Female,Referral,Platinum,2021-08-03,Afternoon 10-2 PM,9403554082
CUST00340,Farhan Rathore,Mumbai,Tier 1,26-35,Male,Organic,Gold,2022-02-18,Afternoon 10-2 PM,9272199842
CUST00341,Uday Menon,Mumbai,Tier 1,36-45,Male,Organic,None,2021-07-02,Morning 6-10 AM,9818356830
CUST00342,Deepak Choudhary,Delhi,Tier 1,26-35,Female,Organic,Platinum,2022-04-19,Morning 6-10 AM,9383602087
CUST00343,Diya Hegde,Delhi,Tier 1,26-35,Male,Organic,Gold,2022-10-03,Evening 4-8 PM,9914115345
CUST00344,Aditi Kamath,Ahmedabad,Tier 2,18-25,Female,Paid Ads,None,2022-07-04,Evening 4-8 PM,9975061242
CUST00345,Gaurav Mishra,Bengaluru,Tier 1,26-35,Male,Influencer,None,2023-09-07,Evening 4-8 PM,9955675121
CUST00346,Ishaan Anand,Mumbai,Tier 1,36-45,Other,Influencer,None,2023-09-16,Morning 6-10 AM,9294627041
CUST00347,Sagar Bhatia,Hyderabad,Tier 1,18-25,Female,Influencer,None,2021-09-25,Late Night 8-11 PM,9541613113
CUST00348,Bhavya Kapoor,Delhi,Tier 1,36-45,Male,Influencer,None,2022-04-04,Afternoon 10-2 PM,9463247548
CUST00349,Omkar Anand,Delhi,Tier 1,36-45,Male,Referral,Silver,2023-02-28,Afternoon 10-2 PM,9758111412
CUST00350,Imran Reddy,Mumbai,Tier 1,26-35,Male,Paid Ads,Gold,2023-10-04,Morning 6-10 AM,9398668947
CUST00351,Neel Bajaj,Mumbai,Tier 1,36-45,Male,Organic,Silver,2023-07-07,Afternoon 10-2 PM,9439368482
CUST00352,Uday Tripathi,Mumbai,Tier 1,36-45,Male,Paid Ads,None,2021-01-01,Afternoon 10-2 PM,9764717221
CUST00353,Varun Bajaj,Hyderabad,Tier 1,26-35,Female,Offline,None,2021-04-22,Afternoon 10-2 PM,9456452891
CUST00354,Faisal Arora,Delhi,Tier 1,26-35,Female,Referral,Silver,2022-03-31,Morning 6-10 AM,9780388507
CUST00355,Rahul Bajaj,Lucknow,Tier 2,26-35,Female,Organic,None,2021-10-15,Morning 6-10 AM,9539386707
CUST00356,Ekta Pillai,Mumbai,Tier 1,26-35,Female,Paid Ads,None,2022-01-26,Afternoon 10-2 PM,9545034151
CUST00357,Hansika Shetty,Mumbai,Tier 1,36-45,Male,Influencer,Silver,2023-10-30,Afternoon 10-2 PM,9669474377
CUST00358,Vivek Pandey,Pune,Tier 2,46-60,Male,Paid Ads,None,2021-12-29,Late Night 8-11 PM,9975361748
CUST00359,Sapna Suri,Mumbai,Tier 1,36-45,Female,Paid Ads,Gold,2022-05-24,Afternoon 10-2 PM,9415866432
CUST00360,Ishita Iyer,Delhi,Tier 1,26-35,Female,Referral,None,2022-10-05,Morning 6-10 AM,9779231134
CUST00361,Mohan Bhatia,Mumbai,Tier 1,36-45,Female,Offline,Platinum,2021-12-31,Morning 6-10 AM,9446154387
CUST00362,Sagar Bajaj,Hyderabad,Tier 1,26-35,Female,Referral,Gold,2023-12-30,Afternoon 10-2 PM,9967910655
CUST00363,Farhan Verma,Mumbai,Tier 1,26-35,Male,Organic,None,2021-11-26,Morning 6-10 AM,9257226287
CUST00364,Omkar Nayak,Ahmedabad,Tier 2,26-35,Female,Organic,None,2021-07-29,Evening 4-8 PM,9703319400
CUST00365,Imran Bajaj,Ahmedabad,Tier 2,26-35,Male,Referral,None,2021-04-07,Evening 4-8 PM,9946228305
CUST00366,Ramesh Bajaj,Lucknow,Tier 2,18-25,Female,Organic,None,2023-06-27,Evening 4-8 PM,9856589701
CUST00367,Sanika Yadav,Hyderabad,Tier 1,36-45,Female,Organic,Gold,2022-02-01,Evening 4-8 PM,9832999366
CUST00368,Kunal Tripathi,Mumbai,Tier 1,26-35,Male,Paid Ads,Silver,2021-09-24,Afternoon 10-2 PM,9106061417
CUST00369,Rashmi Rao,Bengaluru,Tier 1,18-25,Female,Referral,None,2022-09-09,Evening 4-8 PM,9484491474
CUST00370,Rashmi Chatterjee,Mumbai,Tier 1,26-35,Female,Paid Ads,Gold,2021-11-23,Evening 4-8 PM,9198725784
CUST00371,Namrata Suri,Bengaluru,Tier 1,26-35,Male,Organic,Platinum,2023-12-23,Evening 4-8 PM,9907597469
CUST00372,Aditi Nair,Lucknow,Tier 2,36-45,Male,Influencer,None,2022-05-15,Evening 4-8 PM,9444603491
CUST00373,Gaurav Roy,Bengaluru,Tier 1,26-35,Female,Organic,Platinum,2023-02-07,Afternoon 10-2 PM,9622702576
CUST00374,Jhanvi Pillai,Mumbai,Tier 1,26-35,Male,Organic,Silver,2023-12-29,Late Night 8-11 PM,
CUST00375,Namrata Gowda,Hyderabad,Tier 1,36-45,Female,Organic,None,2023-06-11,Evening 4-8 PM,9901967913
CUST00376,Anika Dubey,Hyderabad,Tier 1,36-45,Male,Organic,None,2022-05-31,Morning 6-10 AM,9344432632
CUST00377,Shreya Roy,Jaipur,Tier 2,26-35,Male,Paid Ads,None,2021-08-31,Afternoon 10-2 PM,9763947575
CUST00378,Aditya Patel,Mumbai,Tier 1,36-45,Male,Offline,None,2022-09-10,Morning 6-10 AM,9569951184
CUST00379,Keerthi Verma,Bengaluru,Tier 1,26-35,Female,Organic,None,2022-08-28,Afternoon 10-2 PM,9827233573
CUST00380,Uma Sethi,Ahmedabad,Tier 2,26-35,Female,Paid Ads,Silver,2021-09-10,Afternoon 10-2 PM,9523142000
CUST00381,Deepa Ghosh,Delhi,Tier 1,26-35,Female,Referral,Silver,2023-11-16,Morning 6-10 AM,9762375136
CUST00382,Manish Nair,Ahmedabad,Tier 2,26-35,Female,Influencer,None,2023-08-03,Evening 4-8 PM,
CUST00383,Pallavi Joshi,Hyderabad,Tier 1,26-35,Female,Offline,Silver,2022-04-26,Afternoon 10-2 PM,9307767506
CUST00384,Soham Mukherjee,Bengaluru,Tier 1,36-45,Male,Referral,None,2023-01-17,Afternoon 10-2 PM,9281075299
CUST00385,Nisha Nayak,Mumbai,Tier 1,26-35,Female,Paid Ads,None,2021-10-03,Evening 4-8 PM,9615346649
CUST00386,Sagar Choudhary,Delhi,Tier 1,26-35,Female,Organic,None,2022-07-29,Evening 4-8 PM,9678336713
CUST00387,Uma Krishnan,Mumbai,Tier 1,36-45,Female,Influencer,None,2021-03-05,Evening 4-8 PM,9925922483
CUST00388,Ananya Bajaj,Delhi,Tier 1,26-35,Female,Paid Ads,Gold,2021-11-01,Evening 4-8 PM,9929084214
CUST00389,Rahul Iyer,Delhi,Tier 1,26-35,Male,Paid Ads,None,2022-05-05,Afternoon 10-2 PM,9759316106
CUST00390,Varun Iyer,Hyderabad,Tier 1,26-35,Male,Offline,None,2021-10-27,Evening 4-8 PM,9485253781
CUST00391,Tarun Shah,Mumbai,Tier 1,18-25,Male,Organic,Platinum,2023-01-10,Morning 6-10 AM,9149861842
CUST00392,Jhanvi Chatterjee,Mumbai,Tier 1,18-25,Female,Referral,None,2022-06-24,Morning 6-10 AM,9504435133
CUST00393,Sandeep Kohli,Hyderabad,Tier 1,36-45,Female,Paid Ads,Platinum,2022-04-02,Afternoon 10-2 PM,9470475638
CUST00394,Tanvi Krishnan,Delhi,Tier 1,36-45,Male,Organic,Platinum,2021-06-07,Morning 6-10 AM,9261319410
CUST00395,Sandeep Arora,Mumbai,Tier 1,36-45,Male,Organic,Platinum,2021-08-21,Evening 4-8 PM,9326241647
CUST00396,Imran Shetty,Delhi,Tier 1,26-35,Male,Organic,None,2021-10-03,Afternoon 10-2 PM,
CUST00397,Ayesha Reddy,Delhi,Tier 1,26-35,Male,Offline,None,2021-02-08,Afternoon 10-2 PM,9981867712
CUST00398,Deepa Menon,Bengaluru,Tier 1,26-35,,Influencer,None,2023-04-22,Morning 6-10 AM,9980954894
CUST00399,Faisal Suri,Pune,Tier 2,26-35,Male,Referral,Gold,2021-05-21,Late Night 8-11 PM,9216576275
CUST00400,Vidya Gowda,Mumbai,Tier 1,46-60,Female,Influencer,None,2021-12-30,Evening 4-8 PM,9141915191
CUST00401,Vinay Desai,Ahmedabad,Tier 2,36-45,Male,Referral,None,2021-01-03,Late Night 8-11 PM,9797107270
CUST00402,Shubham Sen,Delhi,Tier 1,46-60,Female,Paid Ads,None,2023-09-15,Late Night 8-11 PM,9732485566
CUST00403,Payal Khurana,Pune,Tier 2,18-25,Male,Paid Ads,Gold,2021-06-21,Morning 6-10 AM,9538781057
CUST00404,Aarav Saxena,Bengaluru,Tier 1,36-45,Male,Paid Ads,None,2023-02-08,Afternoon 10-2 PM,9439196880
CUST00405,Farhan Rao,Bengaluru,Tier 1,26-35,Female,Organic,None,2023-01-19,Afternoon 10-2 PM,9526763137
CUST00406,Shreya Bajaj,Pune,Tier 2,36-45,Male,Paid Ads,None,2022-06-04,Afternoon 10-2 PM,9931284997
CUST00407,Vandana Iyer,Hyderabad,Tier 1,46-60,Female,Referral,Silver,2021-11-28,Afternoon 10-2 PM,9944048177
CUST00408,Vivek Bhatia,Bengaluru,Tier 1,36-45,Female,Organic,None,2021-01-11,Late Night 8-11 PM,9606450366
CUST00409,Simran Singh,Jaipur,Tier 2,18-25,Male,Organic,None,2023-02-27,Morning 6-10 AM,9804562789
CUST00410,Sachin Arora,Delhi,Tier 1,18-25,Female,Organic,Gold,2021-01-22,Afternoon 10-2 PM,9963191693
CUST00411,Manish Patel,Delhi,Tier 1,36-45,Male,Referral,Gold,2021-03-15,Evening 4-8 PM,9269055029
CUST00412,Prachi Choudhary,Mumbai,Tier 1,26-35,Female,Paid Ads,None,2021-02-01,Morning 6-10 AM,
CUST00413,Priya Srivastava,Mumbai,Tier 1,46-60,Female,Paid Ads,Gold,2022-07-21,Late Night 8-11 PM,9588293766
CUST00414,Zoya Sharma,Jaipur,Tier 2,26-35,Male,Organic,Platinum,2022-08-26,Morning 6-10 AM,9651137378
CUST00415,Vinay Hegde,Jaipur,Tier 2,36-45,Male,Paid Ads,None,2023-09-18,Afternoon 10-2 PM,9932792876
CUST00416,Sonali Subramaniam,Delhi,Tier 1,36-45,Male,Organic,None,2022-03-28,Morning 6-10 AM,9439013248
CUST00417,Sagar Jain,Bengaluru,Tier 1,36-45,Female,Organic,None,2023-03-29,Morning 6-10 AM,9181635326
CUST00418,Kunal Chauhan,Delhi,Tier 1,26-35,Male,Paid Ads,Platinum,2022-01-25,Morning 6-10 AM,9889660946
CUST00419,Pankaj Menon,Bengaluru,Tier 1,26-35,Female,Influencer,Silver,2021-08-07,Afternoon 10-2 PM,
CUST00420,Uday Bhatia,Jaipur,Tier 2,18-25,Female,Offline,None,2023-01-31,Evening 4-8 PM,9716885481
CUST00421,Tarun Kumar,Ahmedabad,Tier 2,60+,Female,Organic,Silver,2021-09-20,Morning 6-10 AM,9613592269
CUST00422,Ananya Desai,Jaipur,Tier 2,26-35,Female,Referral,None,2021-09-04,Afternoon 10-2 PM,9840034196
CUST00423,Mihir Menon,Mumbai,Tier 1,26-35,Male,Paid Ads,None,2022-01-19,Evening 4-8 PM,9606103226
CUST00424,Rohit Sen,Jaipur,Tier 2,26-35,Male,Paid Ads,None,2023-01-18,Evening 4-8 PM,9293154584
CUST00425,Zoya Oberoi,Delhi,Tier 1,26-35,Male,Organic,None,2023-06-05,Morning 6-10 AM,9959033676
